listing_id,listing_type,district,neighbourhood,price,GrossSquareMeters,NetSquareMeters,price_per_m2,rooms,halls,total_rooms,floor,floor_category,total_floors,building_age,building_type,building_condition,heating_type,fuel_type,bathroom_count,furnished,usage_status,is_in_complex,complex_name,maintenance_fee,orientation,credit_eligible,deed_status,exchange,last_updated,scraped_at,sub_district
141971-392,satilik,Kadıköy,Suadiye,19950000,125,95,159600,3,1,4,6,NA,10,7,Reinforced Concrete,Second-hand,Combi Boiler,Natural Gas,2,Unfurnished,Owner-occupied,FALSE,NA,NA,"North, South, East",Eligible,Condominium Title,No,NA,2026-03-17T02:55:43Z,Suadiye
23761-81038,satilik,Kadıköy,Suadiye,35750000,260,210,137500,4,2,6,11,NA,11,6,Reinforced Concrete,Second-hand,Central (Metered),Natural Gas,3,NA,Owner-occupied,FALSE,NA,NA,"South, East, West",Eligible,Condominium Title,No,NA,2026-03-17T02:55:53Z,Suadiye
130054-851,satilik,Kadıköy,Caddebostan,13950000,58,50,240517.24137931035,1,1,2,8,NA,11,2,Reinforced Concrete,New,Combi Boiler,Natural Gas,2,Unfurnished,Vacant,FALSE,NA,NA,"South, East, West",Eligible,Condominium Title,No,NA,2026-03-17T02:56:03Z,Caddebostan
4675-17282,satilik,Kadıköy,Caddebostan,28750000,135,115,212962.96296296295,3,1,4,7,NA,7,6,NA,NA,Combi Boiler,NA,2,Unfurnished,Owner-occupied,FALSE,NA,NA,South,Eligible,Condominium Title,No,NA,2026-03-17T02:56:13Z,Caddebostan
138537-92,satilik,Kadıköy,Osmanağa,5500000,90,80,61111.11111111111,2,1,3,4,NA,4,31,NA,NA,Combi Boiler,NA,1,Unfurnished,Tenant-occupied,FALSE,NA,NA,NA,Eligible,Condominium Title,No,NA,2026-03-17T02:56:23Z,Osmanağa
34400-5255,satilik,Kadıköy,Erenköy,23950000,125,95,191600,3,1,4,8,NA,13,6,Reinforced Concrete,NA,Central (Metered),Natural Gas,2,Unfurnished,Owner-occupied,FALSE,NA,NA,NA,Eligible,Condominium Title,No,NA,2026-03-17T02:56:31Z,Erenköy
38568-9083,satilik,Kadıköy,Eğitim,8995000,125,95,71960,3,1,4,5,NA,7,38,Reinforced Concrete,Second-hand,Central,Natural Gas,1,Unfurnished,Not Specified,FALSE,NA,2000,"South, East",Eligible,Condominium Title,No,NA,2026-03-17T02:56:41Z,Eğitim
27431-11613,satilik,Kadıköy,Bostancı,15950000,100,75,159500,2,1,3,1,NA,9,8,Reinforced Concrete,Second-hand,Combi Boiler,Natural Gas,1,Unfurnished,Vacant,FALSE,NA,2500,"South, East",Eligible,Condominium Title,No,NA,2026-03-17T02:56:50Z,Bostancı
1630-2325,satilik,Kadıköy,Caddebostan,13950000,60,48,232500,1,1,2,8,NA,11,2,Reinforced Concrete,Second-hand,Combi Boiler,Natural Gas,2,Unfurnished,Vacant,FALSE,NA,NA,"South, West",Eligible,Condominium Title,No,NA,2026-03-17T02:56:59Z,Caddebostan
7417-6131,satilik,Kadıköy,Sahrayı Cedit,8700000,58,46,150000,1,1,2,0,Entrance Floor,7,0,Reinforced Concrete,New,Combi Boiler,Natural Gas,1,Unfurnished,Vacant,FALSE,NA,NA,South,Eligible,Construction Easement,No,NA,2026-03-17T02:57:07Z,Sahrayı Cedit
120423-844,satilik,Kadıköy,Acıbadem,8500000,150,130,56666.666666666664,2,1,3,0,Raised Ground,8,28,Reinforced Concrete,Second-hand,Central,Natural Gas,1,Unfurnished,Owner-occupied,FALSE,NA,1250,"South, West",Eligible,Construction Easement,No,NA,2026-03-17T02:57:16Z,Acıbadem
4245-10825,satilik,Kadıköy,Kozyatağı,12500000,70,55,178571.42857142858,2,1,3,1,NA,13,5,Reinforced Concrete,Second-hand,Combi Boiler,Natural Gas,1,Unfurnished,Vacant,FALSE,NA,NA,"South, East",Eligible,Condominium Title,No,NA,2026-03-17T02:57:26Z,Kozyatağı
166312-16,satilik,Kadıköy,Merdivenköy,12990000,100,75,129900,3,1,4,8,NA,10,0,NA,NA,Combi Boiler,NA,1,Unfurnished,Vacant,FALSE,NA,NA,NA,Not Eligible,Construction Easement,No,NA,2026-03-17T02:57:34Z,Merdivenköy
142208-30,satilik,Kadıköy,Suadiye,33500000,118,100,283898.30508474575,3,1,4,9,NA,11,6,NA,NA,Combi Boiler,NA,2,Furnished,Vacant,FALSE,NA,NA,NA,Eligible,Condominium Title,No,NA,2026-03-17T02:57:43Z,Suadiye
4924-5982,satilik,Kadıköy,Kozyatağı,15485000,83,80,186566.26506024096,2,1,3,1,NA,10,5,Reinforced Concrete,Second-hand,Combi Boiler,Natural Gas,1,Unfurnished,Owner-occupied,FALSE,NA,1000,East,Eligible,Condominium Title,No,NA,2026-03-17T02:57:53Z,Kozyatağı
164644-24,satilik,Kadıköy,Erenköy,21900000,135,102,162222.22222222222,3,1,4,3,NA,12,7,NA,NA,Central (Metered),NA,NA,NA,Vacant,FALSE,NA,NA,"South, East",Eligible,Condominium Title,NA,NA,2026-03-17T02:58:02Z,Erenköy
0-46033726,satilik,Kadıköy,Merdivenköy,15500000,138,90,112318.84057971014,3,1,4,NA,Mid Floor,21,0,Reinforced Concrete,New,Underfloor Heating,Natural Gas,2,Unfurnished,Vacant,TRUE,fikirtepe h2,NA,"North, East, West",Not Eligible,No Title Deed,No,NA,2026-03-17T02:58:10Z,Merdivenköy
159127-198,satilik,Kadıköy,Hasanpaşa,6850000,90,75,76111.11111111111,2,1,3,1,NA,4,31,NA,NA,Combi Boiler,NA,1,Unfurnished,Vacant,FALSE,NA,200,"South, West",Eligible,Condominium Title,No,NA,2026-03-17T02:58:19Z,Hasanpaşa
165517-4,satilik,Kadıköy,Caddebostan,25950000,125,95,207600,3,1,4,8,NA,14,6,NA,NA,Combi Boiler,NA,2,NA,Vacant,FALSE,NA,NA,North,Eligible,Condominium Title,No,NA,2026-03-17T02:58:27Z,Caddebostan
165224-26,satilik,Kadıköy,Merdivenköy,8950000,90,80,99444.44444444444,2,1,3,7,NA,8,6,NA,NA,Underfloor Heating,NA,1,Unfurnished,Tenant-occupied,FALSE,NA,900,NA,Eligible,Condominium Title,No,NA,2026-03-17T02:58:36Z,Merdivenköy
116447-344,satilik,Kadıköy,Acıbadem,9900000,130,110,76153.84615384616,3,1,4,1,NA,4,18,NA,NA,Combi Boiler,Natural Gas,1,Unfurnished,Tenant-occupied,FALSE,NA,NA,NA,Eligible,Construction Easement,No,NA,2026-03-17T02:58:44Z,Acıbadem
139379-94,satilik,Kadıköy,Suadiye,16950000,90,70,188333.33333333334,2,1,3,3,NA,7,11,Reinforced Concrete,Second-hand,Combi Boiler,Natural Gas,1,Unfurnished,Vacant,FALSE,NA,NA,"South, West",Eligible,Condominium Title,No,NA,2026-03-17T02:58:53Z,Suadiye
153563-39,satilik,Kadıköy,Rasimpaşa,4250000,65,60,65384.61538461538,1,1,2,1,NA,3,31,NA,NA,Combi Boiler,NA,1,Unfurnished,Tenant-occupied,FALSE,NA,NA,NA,Eligible,Condominium Title,No,NA,2026-03-17T02:59:01Z,Rasimpaşa
145390-914,satilik,Kadıköy,Suadiye,20500000,135,103,151851.85185185185,3,1,4,7,NA,7,0,Reinforced Concrete,NA,Combi Boiler,Natural Gas,2,Unfurnished,Vacant,FALSE,NA,NA,South,Eligible,Usufruct Right,No,NA,2026-03-17T02:59:14Z,Suadiye
122463-2284,satilik,Kadıköy,Suadiye,35000000,145,105,241379.3103448276,3,1,4,9,NA,13,0,NA,NA,Combi Boiler,NA,2,Unfurnished,Vacant,FALSE,NA,NA,South,Eligible,Condominium Title,No,NA,2026-03-17T02:59:23Z,Suadiye
129494-114,satilik,Kadıköy,Suadiye,22850000,140,105,163214.2857142857,3,1,4,6,NA,12,7,Reinforced Concrete,Second-hand,Central (Metered),Natural Gas,2,Unfurnished,Vacant,FALSE,NA,NA,"South, West",Eligible,Condominium Title,No,NA,2026-03-17T02:59:33Z,Suadiye
165711-15,satilik,Kadıköy,Erenköy,13950000,75,55,186000,2,1,3,3,NA,9,5,NA,NA,Combi Boiler,NA,1,Unfurnished,Vacant,FALSE,NA,NA,"South, East, West",Not Eligible,Condominium Title,No,NA,2026-03-17T02:59:43Z,Erenköy
149020-275,satilik,Kadıköy,19 Mayıs,19900000,130,100,153076.92307692306,3,1,4,2,NA,17,5,Reinforced Concrete,Second-hand,Combi Boiler,Natural Gas,2,Unfurnished,Owner-occupied,FALSE,NA,NA,"North, South, East, West",Eligible,Condominium Title,No,NA,2026-03-17T02:59:53Z,19 Mayıs
153791-302,satilik,Kadıköy,Erenköy,37500000,146,105,256849.31506849316,3,1,4,11,NA,14,6,NA,NA,Underfloor Heating,NA,2,Unfurnished,Vacant,FALSE,NA,NA,"North, South, West",Eligible,Condominium Title,Yes,NA,2026-03-17T03:00:03Z,Erenköy
132489-1148,satilik,Kadıköy,Göztepe,19650000,110,80,178636.36363636365,2,1,3,6,NA,9,6,NA,NA,Underfloor Heating,NA,1,Unfurnished,Vacant,FALSE,NA,NA,"North, South, East, West",Not Eligible,Condominium Title,No,NA,2026-03-17T03:00:12Z,Göztepe
10399-1451,satilik,Kadıköy,Erenköy,39500000,400,300,98750,7,2,9,7,NA,7,21,NA,NA,Central,NA,3,Unfurnished,Tenant-occupied,FALSE,NA,NA,"North, South, East, West",Eligible,Condominium Title,No,NA,2026-03-17T03:00:23Z,Erenköy
138823-263,satilik,Kadıköy,Feneryolu,8900000,95,75,93684.21052631579,3,1,4,2,NA,3,28,Reinforced Concrete,Second-hand,Combi Boiler,Natural Gas,NA,Unfurnished,Tenant-occupied,FALSE,NA,400,"East, West",Eligible,Construction Easement,No,NA,2026-03-17T03:00:40Z,Feneryolu
3433-10150,satilik,Kadıköy,Kozyatağı,11250000,90,75,125000,2,1,3,2,NA,9,17,Reinforced Concrete,Second-hand,Combi Boiler,Natural Gas,2,Furnished,Tenant-occupied,FALSE,NA,NA,South,Eligible,Condominium Title,No,NA,2026-03-17T03:00:49Z,Kozyatağı
138068-1020,satilik,Kadıköy,Suadiye,16900000,65,55,260000,2,1,3,10,NA,12,0,Reinforced Concrete,New,Combi Boiler,Natural Gas,1,Unfurnished,Owner-occupied,FALSE,NA,NA,South,Eligible,Condominium Title,No,NA,2026-03-17T03:00:58Z,Suadiye
135253-764,satilik,Kadıköy,Bostancı,22500000,150,110,150000,3,1,4,3,NA,9,6,Reinforced Concrete,Second-hand,Combi Boiler,Natural Gas,2,Unfurnished,Vacant,FALSE,NA,NA,"South, East, West",Eligible,Condominium Title,No,NA,2026-03-17T03:01:06Z,Bostancı
139746-575,satilik,Kadıköy,Kozyatağı,23000000,170,140,135294.11764705883,4,1,5,13,NA,13,1,Reinforced Concrete,New,Central (Metered),Natural Gas,2,Unfurnished,Vacant,FALSE,NA,NA,"North, East",Eligible,Condominium Title,No,NA,2026-03-17T03:01:15Z,Kozyatağı
5089-1139,satilik,Kadıköy,Osmanağa,6200000,70,50,88571.42857142857,1,1,2,1,NA,4,31,NA,NA,Combi Boiler,NA,1,Unfurnished,Vacant,FALSE,NA,NA,South,Eligible,Condominium Title,No,NA,2026-03-17T03:01:39Z,Osmanağa
1006-19370,satilik,Kadıköy,Eğitim,8350000,130,100,64230.769230769234,3,1,4,2,NA,6,35,Reinforced Concrete,Second-hand,Combi Boiler,Natural Gas,2,Unfurnished,Owner-occupied,FALSE,NA,NA,"South, West",Eligible,Condominium Title,No,NA,2026-03-17T03:01:48Z,Eğitim
1606-2876,satilik,Kadıköy,Göztepe,41500000,185,160,224324.32432432432,3,1,4,8,NA,10,6,NA,NA,Central (Metered),NA,2,Unfurnished,Vacant,FALSE,NA,8000,South,Eligible,Condominium Title,No,NA,2026-03-17T03:01:58Z,Göztepe
5364-184619,satilik,Kadıköy,Caddebostan,24000000,135,100,177777.77777777778,3,1,4,1,NA,9,2,NA,NA,Combi Boiler,NA,2,Unfurnished,Owner-occupied,FALSE,NA,NA,"South, East",Eligible,Construction Easement,No,NA,2026-03-17T03:02:15Z,Caddebostan
1003-13644,satilik,Kadıköy,Kozyatağı,28000000,130,115,215384.61538461538,3,1,4,12,NA,14,0,NA,NA,Combi Boiler,NA,2,Unfurnished,Vacant,FALSE,NA,NA,"South, East, West",Eligible,Condominium Title,No,NA,2026-03-17T03:02:25Z,Kozyatağı
7553-17008,satilik,Kadıköy,19 Mayıs,31000000,170,140,182352.9411764706,4,1,5,11,NA,14,1,Reinforced Concrete,Second-hand,Central (Metered),Natural Gas,2,Unfurnished,Owner-occupied,FALSE,NA,NA,"South, East",Eligible,Condominium Title,No,NA,2026-03-17T03:02:34Z,19 Mayıs
42096-5642,satilik,Kadıköy,Fenerbahçe,20450000,105,88,194761.90476190476,2,1,3,0,Raised Ground,10,9,Reinforced Concrete,Second-hand,Combi Boiler,Natural Gas,2,Unfurnished,Vacant,FALSE,NA,NA,"South, East",Eligible,Condominium Title,No,NA,2026-03-17T03:02:42Z,Fenerbahçe
158411-28,satilik,Kadıköy,Merdivenköy,16450000,119,96,138235.29411764705,3,0,3,5,NA,8,0,Reinforced Concrete,New,Combi Boiler,Natural Gas,1,NA,Vacant,FALSE,NA,850,"South, East, West",Eligible,Construction Easement,No,NA,2026-03-17T03:02:51Z,Merdivenköy
33559-5715,satilik,Kadıköy,Fenerbahçe,22549000,150,138,150326.66666666666,3,1,4,3,NA,4,31,NA,NA,Combi Boiler,NA,2,Unfurnished,Vacant,FALSE,NA,500,East,Not Eligible,Shared Title,No,NA,2026-03-17T03:03:12Z,Fenerbahçe
87449-3933,satilik,Kadıköy,Suadiye,34750000,150,125,231666.66666666666,4,1,5,4,NA,10,11,NA,NA,Underfloor Heating,NA,2,Unfurnished,Vacant,FALSE,NA,NA,"South, East",Eligible,Usufruct Right,No,NA,2026-03-17T03:03:22Z,Suadiye
53165-28864,satilik,Kadıköy,Suadiye,15900000,90,70,176666.66666666666,2,1,3,6,NA,6,2,Reinforced Concrete,New,Combi Boiler,Natural Gas,1,NA,Vacant,FALSE,NA,NA,South,Eligible,Condominium Title,No,NA,2026-03-17T03:03:33Z,Suadiye
92946-1773,satilik,Kadıköy,Suadiye,29950000,140,106,213928.57142857142,3,1,4,10,NA,13,0,NA,NA,Central (Metered),NA,2,Unfurnished,Vacant,TRUE,NA,NA,"North, West",Eligible,Construction Easement,No,NA,2026-03-17T03:03:44Z,Suadiye
71032-3680,satilik,Kadıköy,Caddebostan,28750000,150,115,191666.66666666666,3,1,4,6,NA,6,1,NA,NA,Combi Boiler,NA,2,Unfurnished,Vacant,FALSE,NA,NA,"North, South, East, West",Eligible,Condominium Title,No,NA,2026-03-17T03:04:06Z,Caddebostan
1049-170934,satilik,Kadıköy,Caddebostan,38750000,170,140,227941.17647058822,4,1,5,1,NA,10,5,Reinforced Concrete,Second-hand,Combi Boiler,Natural Gas,2,Unfurnished,Vacant,FALSE,NA,NA,NA,Eligible,Condominium Title,No,NA,2026-03-17T03:04:15Z,Caddebostan
76986-75,satilik,Kadıköy,Erenköy,30950000,160,125,193437.5,3,1,4,6,NA,7,11,NA,NA,Underfloor Heating,NA,2,Unfurnished,Vacant,TRUE,Nesiller Sitesi,NA,South,Eligible,Condominium Title,No,NA,2026-03-17T03:04:25Z,Erenköy
1100-13132,satilik,Kadıköy,Caddebostan,26750000,120,90,222916.66666666666,3,1,4,8,NA,14,11,Reinforced Concrete,Second-hand,Combi Boiler,Natural Gas,2,Unfurnished,Vacant,FALSE,NA,NA,NA,Eligible,Condominium Title,No,NA,2026-03-17T03:04:34Z,Caddebostan
142510-681,satilik,Kadıköy,Caddebostan,28750000,150,115,191666.66666666666,3,1,4,6,NA,6,1,NA,NA,Combi Boiler,NA,2,Unfurnished,Vacant,FALSE,NA,NA,"North, South, East, West",Eligible,Condominium Title,No,NA,2026-03-17T03:04:44Z,Caddebostan
14946-14282,satilik,Kadıköy,Feneryolu,36000000,196,140,183673.4693877551,3,1,4,6,NA,10,0,Reinforced Concrete,New,Combi Boiler,Natural Gas,2,Unfurnished,Vacant,FALSE,NA,NA,South,Eligible,Condominium Title,No,NA,2026-03-17T03:04:58Z,Feneryolu
23761-81024,satilik,Kadıköy,Fenerbahçe,20450000,105,88,194761.90476190476,2,1,3,0,Raised Ground,10,8,Reinforced Concrete,NA,Combi Boiler,Natural Gas,2,NA,Vacant,FALSE,NA,NA,South,Eligible,Condominium Title,No,NA,2026-03-17T03:05:07Z,Fenerbahçe
130054-825,satilik,Kadıköy,Caddebostan,29000000,125,90,232000,3,1,4,0,Raised Ground,7,0,Reinforced Concrete,New,Combi Boiler,Natural Gas,2,Unfurnished,Vacant,FALSE,NA,NA,"South, West",Eligible,Condominium Title,No,NA,2026-03-17T03:05:17Z,Caddebostan
24435-4496,satilik,Kadıköy,Eğitim,17500000,90,73,194444.44444444444,2,1,3,9,NA,9,0,NA,NA,Combi Boiler,NA,2,Unfurnished,Vacant,FALSE,NA,NA,NA,Eligible,Land Title,No,NA,2026-03-17T03:05:26Z,Eğitim
135098-411,satilik,Kadıköy,Rasimpaşa,4700000,95,85,49473.68421052631,2,1,3,-1,Garden Floor,6,31,NA,NA,Combi Boiler,NA,1,Unfurnished,Vacant,FALSE,NA,NA,NA,Eligible,Condominium Title,No,NA,2026-03-17T03:05:35Z,Rasimpaşa
1670-3701,satilik,Kadıköy,Merdivenköy,10400000,135,115,77037.03703703704,3,1,4,4,NA,5,31,NA,NA,Floor Radiator,NA,2,Unfurnished,Tenant-occupied,FALSE,NA,1000,"South, East, West",Eligible,Condominium Title,No,NA,2026-03-17T03:05:45Z,Merdivenköy
4675-17281,satilik,Kadıköy,Kozyatağı,16250000,130,95,125000,3,1,4,1,NA,8,6,NA,NA,Combi Boiler,NA,2,Unfurnished,Vacant,FALSE,NA,NA,South,Eligible,Condominium Title,No,NA,2026-03-17T03:05:53Z,Kozyatağı
34400-5214,satilik,Kadıköy,Erenköy,29950000,165,130,181515.15151515152,3,1,4,9,NA,13,6,NA,NA,Combi Boiler,Natural Gas,2,Unfurnished,Vacant,FALSE,NA,NA,"North, South, West",Eligible,Condominium Title,No,NA,2026-03-17T03:06:01Z,Erenköy
7425-2757,satilik,Kadıköy,Erenköy,21950000,125,95,175600,3,1,4,3,NA,13,8,Reinforced Concrete,Second-hand,Central (Metered),Natural Gas,2,Unfurnished,Vacant,FALSE,NA,NA,"North, East, West",Eligible,Condominium Title,No,NA,2026-03-17T03:06:10Z,Erenköy
69537-91230,satilik,Kadıköy,Göztepe,18700000,117,78,159829.05982905984,1,1,2,3,NA,30,6,NA,NA,Central (Metered),NA,2,Unfurnished,Vacant,TRUE,Four Winds Residence,NA,"South, East, West",Eligible,Condominium Title,No,NA,2026-03-17T03:06:28Z,Göztepe
26964-86026,satilik,Kadıköy,Caddebostan,26750000,120,95,222916.66666666666,3,1,4,8,NA,14,10,Reinforced Concrete,Second-hand,Combi Boiler,Natural Gas,2,Unfurnished,Vacant,FALSE,NA,2200,"North, East",Eligible,Condominium Title,NA,NA,2026-03-17T03:06:37Z,Caddebostan
35882-19218,satilik,Kadıköy,Erenköy,29500000,145,110,203448.27586206896,3,1,4,3,NA,8,6,NA,NA,Combi Boiler,NA,2,Unfurnished,Tenant-occupied,FALSE,NA,NA,"East, West",Eligible,Condominium Title,No,NA,2026-03-17T03:06:49Z,Erenköy
6030-768,satilik,Kadıköy,Suadiye,18950000,105,82,180476.19047619047,2,1,3,6,NA,11,0,NA,NA,Central (Metered),NA,1,Unfurnished,Vacant,FALSE,NA,NA,"North, East, West",Eligible,Construction Easement,No,NA,2026-03-17T03:07:10Z,Suadiye
88804-1545,satilik,Kadıköy,19 Mayıs,12950000,120,90,107916.66666666667,2,1,3,8,NA,10,36,Reinforced Concrete,NA,Combi Boiler,Natural Gas,2,Unfurnished,Vacant,TRUE,Eke Sitesi,NA,South,Eligible,Condominium Title,Yes,NA,2026-03-17T03:07:20Z,19 Mayıs
164644-23,satilik,Kadıköy,Göztepe,16350000,135,96,121111.11111111111,3,1,4,1,NA,7,0,Reinforced Concrete,New,Combi Boiler,NA,2,NA,Vacant,FALSE,NA,NA,East,Eligible,Condominium Title,No,NA,2026-03-17T03:07:36Z,Göztepe
54925-2631,satilik,Kadıköy,Fenerbahçe,10500000,100,80,105000,3,1,4,2,NA,4,31,NA,NA,Combi Boiler,NA,1,Furnished,Vacant,FALSE,NA,450,"East, West",Eligible,Condominium Title,No,NA,2026-03-17T03:07:44Z,Fenerbahçe
151382-18,satilik,Kadıköy,Caddebostan,19000000,130,110,146153.84615384616,3,1,4,6,NA,6,21,NA,NA,Combi Boiler,NA,2,Unfurnished,Tenant-occupied,FALSE,NA,NA,South,Eligible,Condominium Title,No,NA,2026-03-17T03:07:53Z,Caddebostan
163324-2,satilik,Kadıköy,Suadiye,11750000,125,100,94000,3,1,4,2,NA,3,26,NA,NA,Combi Boiler,NA,1,Unfurnished,Owner-occupied,FALSE,NA,NA,South,Eligible,Condominium Title,No,NA,2026-03-17T03:08:02Z,Suadiye
156633-29,satilik,Kadıköy,Caddebostan,28500000,130,103,219230.76923076922,3,1,4,5,NA,7,0,Reinforced Concrete,New,Combi Boiler,Natural Gas,2,Unfurnished,Vacant,FALSE,NA,NA,"South, West",Eligible,Construction Easement,NA,NA,2026-03-17T03:08:12Z,Caddebostan
145390-910,satilik,Kadıköy,Göztepe,22500000,130,95,173076.92307692306,3,1,4,3,NA,8,0,Reinforced Concrete,New,Combi Boiler,Natural Gas,2,Unfurnished,Vacant,FALSE,NA,NA,South,Eligible,Usufruct Right,No,NA,2026-03-17T03:08:20Z,Göztepe
65998-2020,satilik,Kadıköy,Erenköy,24900000,350,270,71142.85714285714,6,1,7,10,NA,10,21,NA,NA,Combi Boiler,NA,4,Unfurnished,Vacant,FALSE,NA,NA,South,Eligible,Condominium Title,No,NA,2026-03-17T03:08:31Z,Erenköy
129494-113,satilik,Kadıköy,Suadiye,16950000,85,65,199411.76470588235,2,1,3,2,NA,7,2,Reinforced Concrete,Second-hand,Central (Metered),Natural Gas,1,Unfurnished,Vacant,FALSE,NA,NA,South,Eligible,Condominium Title,No,NA,2026-03-17T03:08:39Z,Suadiye
122463-2283,satilik,Kadıköy,Fenerbahçe,39000000,135,105,288888.8888888889,3,1,4,9,NA,10,0,NA,NA,Underfloor Heating,NA,2,Unfurnished,Vacant,FALSE,NA,NA,"South, East",Eligible,Condominium Title,No,NA,2026-03-17T03:08:47Z,Fenerbahçe
165711-14,satilik,Kadıköy,Suadiye,16950000,88,70,192613.63636363635,2,1,3,2,NA,7,3,NA,NA,Central (Metered),NA,1,Unfurnished,Vacant,FALSE,NA,NA,"South, East, West",Eligible,Condominium Title,No,NA,2026-03-17T03:08:55Z,Suadiye
151395-76,satilik,Kağıthane,Gürsel,5800000,130,110,44615.38461538462,3,2,5,3,NA,4,15,Reinforced Concrete,Second-hand,Combi Boiler,Natural Gas,2,Unfurnished,Owner-occupied,FALSE,NA,150,"South, West",Eligible,Construction Easement,No,NA,2026-03-17T03:09:05Z,Gürsel
167219-7,satilik,Kağıthane,Merkez,16100000,170,140,94705.88235294117,3,1,4,4,NA,5,16,NA,NA,Central (Metered),NA,2,Unfurnished,Vacant,TRUE,NA,NA,"North, South, East, West",Eligible,Condominium Title,No,NA,2026-03-17T03:09:14Z,Merkez
166361-28,satilik,Kağıthane,Harmantepe,5650000,90,80,62777.77777777778,2,1,3,0,Raised Ground,4,11,NA,NA,Combi Boiler,NA,1,Unfurnished,Tenant-occupied,FALSE,NA,NA,"South, West",Eligible,Condominium Title,No,NA,2026-03-17T03:09:28Z,Harmantepe
167107-4,satilik,Kağıthane,Merkez,5250000,58,39,90517.24137931035,2,1,3,-2,Basement,5,0,NA,NA,Combi Boiler,NA,1,Unfurnished,Vacant,FALSE,NA,1,"South, East, West",Eligible,Construction Easement,No,NA,2026-03-17T03:10:02Z,Merkez
90600-555,satilik,Kağıthane,Yeşilce,6000000,83,80,72289.15662650602,2,1,3,4,NA,6,0,Reinforced Concrete,New,Combi Boiler,Natural Gas,1,Unfurnished,NA,FALSE,NA,250,"North, South, East",Eligible,Condominium Title,No,NA,2026-03-17T03:10:10Z,Yeşilce
1757-4178,satilik,Kağıthane,Emniyet Evleri,9500000,183,170,51912.56830601093,4,1,5,2,NA,7,38,NA,NA,Central,NA,1,Unfurnished,Tenant-occupied,FALSE,NA,NA,NA,Eligible,Land Title,No,NA,2026-03-17T03:10:18Z,Emniyet Evleri
46205-1673,satilik,Kağıthane,Merkez,7500000,110,94,68181.81818181818,3,2,5,4,NA,4,0,NA,NA,Combi Boiler,NA,2,Unfurnished,Vacant,FALSE,NA,200,"South, West",Eligible,Construction Easement,No,NA,2026-03-17T03:10:27Z,Merkez
16506-2573,satilik,Kağıthane,Gültepe,7000000,110,100,63636.36363636364,1,1,2,6,NA,7,8,Reinforced Concrete,Second-hand,Combi Boiler,Natural Gas,1,Unfurnished,Tenant-occupied,FALSE,NA,NA,NA,Eligible,Construction Easement,NA,NA,2026-03-17T03:10:43Z,Gültepe
79030-691,satilik,Kağıthane,Seyrantepe,5100000,85,75,60000,2,1,3,0,Raised Ground,7,11,NA,NA,Combi Boiler,NA,1,Unfurnished,Tenant-occupied,FALSE,NA,250,"South, East",Eligible,Condominium Title,No,NA,2026-03-17T03:10:52Z,Seyrantepe
167101-7,satilik,Kağıthane,Mehmet Akif Ersoy,5900000,100,80,59000,2,1,3,2,NA,5,5,NA,NA,Central (Metered),NA,1,Unfurnished,Tenant-occupied,TRUE,NA,1100,"South, East",Eligible,Foreign Owner,No,NA,2026-03-17T03:11:01Z,Mehmet Akif Ersoy
121077-694,satilik,Kağıthane,Harmantepe,3900000,85,80,45882.35294117647,2,1,3,1,NA,5,11,NA,NA,Combi Boiler,NA,1,Unfurnished,Vacant,FALSE,NA,1,"South, East",Eligible,Construction Easement,No,NA,2026-03-17T03:11:09Z,Harmantepe
121077-697,satilik,Kağıthane,Telsizler,3950000,100,90,39500,2,1,3,4,NA,5,26,NA,NA,Combi Boiler,NA,1,Unfurnished,Tenant-occupied,FALSE,NA,1,"South, East",Not Eligible,Land Title,No,NA,2026-03-17T03:11:18Z,Telsizler
166361-1,satilik,Kağıthane,Çeliktepe,4150000,90,80,46111.11111111111,2,1,3,2,NA,3,31,NA,NA,Combi Boiler,NA,1,Unfurnished,Tenant-occupied,FALSE,NA,NA,"South, East",Not Eligible,Land Title,No,NA,2026-03-17T03:11:26Z,Çeliktepe
72073-84,satilik,Kağıthane,Çağlayan,5650000,120,115,47083.333333333336,3,1,4,3,NA,3,11,NA,NA,Combi Boiler,NA,2,Unfurnished,Tenant-occupied,FALSE,NA,NA,NA,Eligible,Condominium Title,No,NA,2026-03-17T03:11:34Z,Çağlayan
72073-99,satilik,Kağıthane,Çağlayan,6650000,110,105,60454.545454545456,3,1,4,1,NA,3,11,NA,NA,Combi Boiler,NA,2,Unfurnished,Tenant-occupied,FALSE,NA,NA,NA,Eligible,Condominium Title,No,NA,2026-03-17T03:11:43Z,Çağlayan
72073-59,satilik,Kağıthane,Çağlayan,5200000,70,65,74285.71428571429,1,0,1,2,NA,6,9,Reinforced Concrete,Second-hand,Central (Metered),Natural Gas,1,Furnished,Tenant-occupied,TRUE,NA,750,NA,Eligible,Condominium Title,No,NA,2026-03-17T03:11:50Z,Çağlayan
166954-2,satilik,Kağıthane,Gültepe,8150000,160,150,50937.5,3,1,4,3,NA,3,11,NA,NA,Combi Boiler,NA,2,Furnished,Owner-occupied,FALSE,NA,400,"North, South, West",Eligible,Condominium Title,No,NA,2026-03-17T03:12:06Z,Gültepe
